,zip_code,type,city,county,state,short_state
34351,79052,Standard,Kress,Swisher County,Texas,TX
34352,79053,PO Box,Lazbuddie,Parmer County,Texas,TX
34353,79054,PO Box,Lefors,Gray County,Texas,TX
34354,79056,Standard,Lipscomb,Lipscomb County,Texas,TX
34355,79057,Standard,Mclean,Gray County,Texas,TX
34356,79058,Standard,Masterson,Potter County,Texas,TX
34357,79059,Standard,Miami,Roberts County,Texas,TX
34358,79061,Standard,Mobeetie,Wheeler County,Texas,TX
34359,79062,Standard,Morse,Hansford County,Texas,TX
34360,79063,Standard,Nazareth,Castro County,Texas,TX
34361,79064,Standard,Olton,Lamb County,Texas,TX
34362,79065,Standard,Pampa,Gray County,Texas,TX
34363,79066,PO Box,Pampa,Gray County,Texas,TX
34364,79068,Standard,Panhandle,Carson County,Texas,TX
34365,79070,Standard,Perryton,Ochiltree County,Texas,TX
34366,79072,Standard,Plainview,Hale County,Texas,TX
34367,79073,PO Box,Plainview,Hale County,Texas,TX
34368,79077,PO Box,Sam Norwood,Collingsworth County,Texas,TX
34369,79078,PO Box,Sanford,Hutchinson County,Texas,TX
34370,79079,Standard,Shamrock,Wheeler County,Texas,TX
34371,79080,Standard,Skellytown,Carson County,Texas,TX
34372,79081,Standard,Spearman,Hansford County,Texas,TX
34373,79082,Standard,Springlake,Lamb County,Texas,TX
34374,79083,Standard,Stinnett,Hutchinson County,Texas,TX
34375,79084,Standard,Stratford,Sherman County,Texas,TX
34376,79085,Standard,Summerfield,Castro County,Texas,TX
34377,79086,Standard,Sunray,Moore County,Texas,TX
34378,79087,Standard,Texline,Dallam County,Texas,TX
34379,79088,Standard,Tulia,Swisher County,Texas,TX
34380,79091,PO Box,Umbarger,Randall County,Texas,TX
34381,79092,Standard,Vega,Oldham County,Texas,TX
34382,79093,PO Box,Waka,Ochiltree County,Texas,TX
34383,79094,Standard,Wayside,Armstrong County,Texas,TX
34384,79095,Standard,Wellington,Collingsworth County,Texas,TX
34385,79096,Standard,Wheeler,Wheeler County,Texas,TX
34386,79097,Standard,White Deer,Carson County,Texas,TX
34387,79098,Standard,Wildorado,Oldham County,Texas,TX
34388,79101,Standard,Amarillo,Potter County,Texas,TX
34389,79102,Standard,Amarillo,Potter County,Texas,TX
34390,79103,Standard,Amarillo,Potter County,Texas,TX
34391,79104,Standard,Amarillo,Potter County,Texas,TX
34392,79105,PO Box,Amarillo,Moore County,Texas,TX
34393,79106,Standard,Amarillo,Potter County,Texas,TX
34394,79107,Standard,Amarillo,Potter County,Texas,TX
34395,79108,Standard,Amarillo,Potter County,Texas,TX
34396,79109,Standard,Amarillo,Randall County,Texas,TX
34397,79110,Standard,Amarillo,Randall County,Texas,TX
34398,79111,Standard,Amarillo,Potter County,Texas,TX
34399,79114,PO Box,Amarillo,Potter County,Texas,TX
34400,79116,PO Box,Amarillo,Potter County,Texas,TX
34401,79117,PO Box,Amarillo,Potter County,Texas,TX
34402,79118,Standard,Amarillo,Randall County,Texas,TX
34403,79119,Standard,Amarillo,Randall County,Texas,TX
34404,79120,PO Box,Amarillo,Potter County,Texas,TX
34405,79121,Standard,Amarillo,Randall County,Texas,TX
34406,79124,Standard,Amarillo,Potter County,Texas,TX
34407,79159,PO Box,Amarillo,Potter County,Texas,TX
34408,79166,Unique,Amarillo,Potter County,Texas,TX
34409,79168,Unique,Amarillo,Potter County,Texas,TX
34410,79172,Unique,Amarillo,Potter County,Texas,TX
34411,79174,Unique,Amarillo,Potter County,Texas,TX
34412,79178,Unique,Amarillo,Potter County,Texas,TX
34413,79185,Unique,Amarillo,Potter County,Texas,TX
34414,79187,Unique,Amarillo,Potter County,Texas,TX
34415,79189,PO Box,Amarillo,Potter County,Texas,TX
34416,79201,Standard,Childress,Childress County,Texas,TX
34417,79220,Standard,Afton,Dickens County,Texas,TX
34418,79221,PO Box,Aiken,Floyd County,Texas,TX
34419,79223,Standard,Cee Vee,Cottle County,Texas,TX
34420,79225,Standard,Chillicothe,Hardeman County,Texas,TX
34421,79226,Standard,Clarendon,Donley County,Texas,TX
34422,79227,Standard,Crowell,Foard County,Texas,TX
34423,79229,Standard,Dickens,Dickens County,Texas,TX
34424,79230,Standard,Dodson,Collingsworth County,Texas,TX
34425,79231,PO Box,Dougherty,Floyd County,Texas,TX
34426,79233,PO Box,Estelline,Hall County,Texas,TX
34427,79234,Standard,Flomot,Motley County,Texas,TX
34428,79235,Standard,Floydada,Floyd County,Texas,TX
34429,79236,PO Box,Guthrie,King County,Texas,TX
34430,79237,Standard,Hedley,Donley County,Texas,TX
34431,79239,Standard,Lakeview,Hall County,Texas,TX
34432,79240,Standard,Lelia Lake,Donley County,Texas,TX
34433,79241,Standard,Lockney,Floyd County,Texas,TX
34434,79243,Standard,Mcadoo,Dickens County,Texas,TX
34435,79244,Standard,Matador,Motley County,Texas,TX
34436,79245,Standard,Memphis,Hall County,Texas,TX
34437,79247,Standard,Odell,Wilbarger County,Texas,TX
34438,79248,Standard,Paducah,Cottle County,Texas,TX
34439,79250,Standard,Petersburg,Hale County,Texas,TX
34440,79251,Standard,Quail,Collingsworth County,Texas,TX
34441,79252,Standard,Quanah,Hardeman County,Texas,TX
34442,79255,Standard,Quitaque,Briscoe County,Texas,TX
34443,79256,Standard,Roaring Springs,Motley County,Texas,TX
34444,79257,Standard,Silverton,Briscoe County,Texas,TX
34445,79258,PO Box,South Plains,Floyd County,Texas,TX
34446,79259,Standard,Tell,Childress County,Texas,TX
34447,79261,Standard,Turkey,Hall County,Texas,TX
34448,79311,Standard,Abernathy,Hale County,Texas,TX
34449,79312,Standard,Amherst,Lamb County,Texas,TX
34450,79313,Standard,Anton,Hockley County,Texas,TX
34451,79314,PO Box,Bledsoe,Cochran County,Texas,TX
34452,79316,Standard,Brownfield,Terry County,Texas,TX
34453,79320,Standard,Bula,Bailey County,Texas,TX
34454,79322,Standard,Crosbyton,Crosby County,Texas,TX
34455,79323,Standard,Denver City,Yoakum County,Texas,TX
34456,79324,Standard,Enochs,Bailey County,Texas,TX
34457,79325,Standard,Farwell,Parmer County,Texas,TX
34458,79326,Standard,Fieldton,Lamb County,Texas,TX
34459,79329,Standard,Idalou,Lubbock County,Texas,TX
34460,79330,Standard,Justiceburg,Garza County,Texas,TX
34461,79331,Standard,Lamesa,Dawson County,Texas,TX
34462,79336,Standard,Levelland,Hockley County,Texas,TX
34463,79338,PO Box,Levelland,Hockley County,Texas,TX
34464,79339,Standard,Littlefield,Lamb County,Texas,TX
34465,79342,Standard,Loop,Gaines County,Texas,TX
34466,79343,Standard,Lorenzo,Crosby County,Texas,TX
34467,79344,Standard,Maple,Bailey County,Texas,TX
34468,79345,Standard,Meadow,Terry County,Texas,TX
34469,79346,Standard,Morton,Cochran County,Texas,TX
34470,79347,Standard,Muleshoe,Bailey County,Texas,TX
34471,79350,PO Box,New Deal,Lubbock County,Texas,TX
34472,79351,Standard,Odonnell,Lynn County,Texas,TX
34473,79353,Standard,Pep,Hockley County,Texas,TX
34474,79355,Standard,Plains,Yoakum County,Texas,TX
34475,79356,Standard,Post,Garza County,Texas,TX
34476,79357,Standard,Ralls,Crosby County,Texas,TX
34477,79358,Standard,Ropesville,Hockley County,Texas,TX
34478,79359,Standard,Seagraves,Gaines County,Texas,TX
34479,79360,Standard,Seminole,Gaines County,Texas,TX
34480,79363,Standard,Shallowater,Lubbock County,Texas,TX
34481,79364,Standard,Slaton,Lubbock County,Texas,TX
34482,79366,Standard,Ransom Canyon,Lubbock County,Texas,TX
34483,79367,PO Box,Smyer,Hockley County,Texas,TX
34484,79369,PO Box,Spade,Lamb County,Texas,TX
34485,79370,Standard,Spur,Dickens County,Texas,TX
34486,79371,Standard,Sudan,Lamb County,Texas,TX
34487,79372,PO Box,Sundown,Hockley County,Texas,TX
34488,79373,Standard,Tahoka,Lynn County,Texas,TX
34489,79376,Standard,Tokio,Yoakum County,Texas,TX
34490,79377,Standard,Welch,Dawson County,Texas,TX
34491,79378,PO Box,Wellman,Terry County,Texas,TX
34492,79379,PO Box,Whiteface,Cochran County,Texas,TX
34493,79380,PO Box,Whitharral,Hockley County,Texas,TX
34494,79381,Standard,Wilson,Lynn County,Texas,TX
34495,79382,Standard,Wolfforth,Lubbock County,Texas,TX
34496,79383,PO Box,New Home,Lynn County,Texas,TX
34497,79401,Standard,Lubbock,Lubbock County,Texas,TX
34498,79402,Standard,Lubbock,Lubbock County,Texas,TX
34499,79403,Standard,Lubbock,Lubbock County,Texas,TX
34500,79404,Standard,Lubbock,Lubbock County,Texas,TX
34501,79405,Standard,Lubbock,Lubbock County,Texas,TX
34502,79406,Standard,Lubbock,Lubbock County,Texas,TX
34503,79407,Standard,Lubbock,Lubbock County,Texas,TX
34504,79408,PO Box,Lubbock,Lubbock County,Texas,TX
34505,79409,Standard,Lubbock,Lubbock County,Texas,TX
34506,79410,Standard,Lubbock,Lubbock County,Texas,TX
34507,79411,Standard,Lubbock,Lubbock County,Texas,TX
34508,79412,Standard,Lubbock,Lubbock County,Texas,TX
34509,79413,Standard,Lubbock,Lubbock County,Texas,TX
34510,79414,Standard,Lubbock,Lubbock County,Texas,TX
34511,79415,Standard,Lubbock,Lubbock County,Texas,TX
34512,79416,Standard,Lubbock,Lubbock County,Texas,TX
34513,79423,Standard,Lubbock,Lubbock County,Texas,TX
34514,79424,Standard,Lubbock,Lubbock County,Texas,TX
34515,79430,Unique,Lubbock,Lubbock County,Texas,TX
34516,79452,PO Box,Lubbock,Lubbock County,Texas,TX
34517,79453,PO Box,Lubbock,Lubbock County,Texas,TX
34518,79457,Unique,Lubbock,Lubbock County,Texas,TX
34519,79464,PO Box,Lubbock,Lubbock County,Texas,TX
34520,79490,PO Box,Lubbock,Lubbock County,Texas,TX
34521,79491,Unique,Lubbock,Lubbock County,Texas,TX
34522,79493,PO Box,Lubbock,Lubbock County,Texas,TX
34523,79499,PO Box,Lubbock,Lubbock County,Texas,TX
34524,79501,Standard,Anson,Jones County,Texas,TX
34525,79502,Standard,Aspermont,Stonewall County,Texas,TX
34526,79503,Standard,Avoca,Jones County,Texas,TX
34527,79504,Standard,Baird,Callahan County,Texas,TX
34528,79505,Standard,Benjamin,Knox County,Texas,TX
34529,79506,Standard,Blackwell,Nolan County,Texas,TX
34530,79508,Standard,Buffalo Gap,Taylor County,Texas,TX
34531,79510,Standard,Clyde,Callahan County,Texas,TX
34532,79511,Standard,Coahoma,Howard County,Texas,TX
34533,79512,Standard,Colorado City,Mitchell County,Texas,TX
34534,79516,PO Box,Dunn,Scurry County,Texas,TX
34535,79517,Standard,Fluvanna,Scurry County,Texas,TX
34536,79518,Standard,Girard,Kent County,Texas,TX
34537,79519,Standard,Goldsboro,Coleman County,Texas,TX
34538,79520,Standard,Hamlin,Jones County,Texas,TX
34539,79521,Standard,Haskell,Haskell County,Texas,TX
34540,79525,Standard,Hawley,Jones County,Texas,TX
34541,79526,Standard,Hermleigh,Scurry County,Texas,TX
34542,79527,Standard,Ira,Scurry County,Texas,TX
34543,79528,Standard,Jayton,Kent County,Texas,TX
34544,79529,Standard,Knox City,Knox County,Texas,TX
34545,79530,Standard,Lawn,Taylor County,Texas,TX
34546,79532,Standard,Loraine,Mitchell County,Texas,TX
34547,79533,Standard,Lueders,Jones County,Texas,TX
34548,79534,Standard,Mc Caulley,Fisher County,Texas,TX
34549,79535,Standard,Maryneal,Nolan County,Texas,TX
34550,79536,Standard,Merkel,Taylor County,Texas,TX
34551,79537,Standard,Nolan,Nolan County,Texas,TX
34552,79538,Standard,Novice,Coleman County,Texas,TX
34553,79539,Standard,O Brien,Haskell County,Texas,TX
34554,79540,Standard,Old Glory,Stonewall County,Texas,TX
34555,79541,Standard,Ovalo,Taylor County,Texas,TX
34556,79543,Standard,Roby,Fisher County,Texas,TX
34557,79544,Standard,Rochester,Haskell County,Texas,TX
34558,79545,Standard,Roscoe,Nolan County,Texas,TX
34559,79546,Standard,Rotan,Fisher County,Texas,TX
34560,79547,Standard,Rule,Haskell County,Texas,TX
34561,79548,Standard,Rule,Haskell County,Texas,TX
34562,79549,Standard,Snyder,Scurry County,Texas,TX
34563,79550,PO Box,Snyder,Scurry County,Texas,TX
34564,79553,Standard,Stamford,Jones County,Texas,TX
34565,79556,Standard,Sweetwater,Nolan County,Texas,TX
34566,79560,Standard,Sylvester,Fisher County,Texas,TX
34567,79561,Standard,Trent,Taylor County,Texas,TX
34568,79562,Standard,Tuscola,Taylor County,Texas,TX
34569,79563,Standard,Tye,Taylor County,Texas,TX
34570,79565,Standard,Westbrook,Mitchell County,Texas,TX
34571,79566,Standard,Wingate,Taylor County,Texas,TX
34572,79567,Standard,Winters,Runnels County,Texas,TX
34573,79601,Standard,Abilene,Taylor County,Texas,TX
34574,79602,Standard,Abilene,Taylor County,Texas,TX
34575,79603,Standard,Abilene,Taylor County,Texas,TX
34576,79604,PO Box,Abilene,Taylor County,Texas,TX
34577,79605,Standard,Abilene,Taylor County,Texas,TX
34578,79606,Standard,Abilene,Taylor County,Texas,TX
34579,79607,Standard,Dyess Afb,Taylor County,Texas,TX
34580,79608,PO Box,Abilene,Taylor County,Texas,TX
34581,79697,Unique,Abilene,Taylor County,Texas,TX
34582,79698,Unique,Abilene,Taylor County,Texas,TX
34583,79699,Unique,Abilene,Taylor County,Texas,TX
34584,79701,Standard,Midland,Midland County,Texas,TX
34585,79702,PO Box,Midland,Midland County,Texas,TX
34586,79703,Standard,Midland,Midland County,Texas,TX
34587,79704,PO Box,Midland,Midland County,Texas,TX
34588,79705,Standard,Midland,Midland County,Texas,TX
34589,79706,Standard,Midland,Midland County,Texas,TX
34590,79707,Standard,Midland,Midland County,Texas,TX
34591,79708,PO Box,Midland,Midland County,Texas,TX
34592,79710,PO Box,Midland,Midland County,Texas,TX
34593,79711,PO Box,Midland,Midland County,Texas,TX
34594,79712,PO Box,Midland,Midland County,Texas,TX
34595,79713,Standard,Ackerly,Martin County,Texas,TX
34596,79714,Standard,Andrews,Andrews County,Texas,TX
34597,79718,Standard,Balmorhea,Reeves County,Texas,TX
34598,79719,PO Box,Barstow,Ward County,Texas,TX
34599,79720,Standard,Big Spring,Howard County,Texas,TX
34600,79721,PO Box,Big Spring,Howard County,Texas,TX
34601,79730,PO Box,Coyanosa,Pecos County,Texas,TX
34602,79731,Standard,Crane,Crane County,Texas,TX
34603,79733,PO Box,Forsan,Howard County,Texas,TX
34604,79734,Standard,Fort Davis,Jeff Davis County,Texas,TX
34605,79735,Standard,Fort Stockton,Pecos County,Texas,TX
34606,79738,Standard,Gail,Borden County,Texas,TX
34607,79739,Standard,Garden City,Glasscock County,Texas,TX
34608,79740,Standard,Girvin,Crane County,Texas,TX
34609,79741,Standard,Goldsmith,Ector County,Texas,TX
34610,79742,PO Box,Grandfalls,Ward County,Texas,TX
34611,79743,PO Box,Imperial,Pecos County,Texas,TX
34612,79744,PO Box,Iraan,Pecos County,Texas,TX
34613,79745,Standard,Kermit,Winkler County,Texas,TX
34614,79748,Standard,Knott,Howard County,Texas,TX
34615,79749,Standard,Lenorah,Martin County,Texas,TX
34616,79752,Standard,Mc Camey,Upton County,Texas,TX
34617,79754,PO Box,Mentone,Loving County,Texas,TX
34618,79755,Standard,Midkiff,Upton County,Texas,TX
34619,79756,Standard,Monahans,Ward County,Texas,TX
34620,79758,Standard,Gardendale,Ector County,Texas,TX
34621,79759,PO Box,Notrees,Ector County,Texas,TX
34622,79760,PO Box,Odessa,Ector County,Texas,TX
34623,79761,Standard,Odessa,Ector County,Texas,TX
34624,79762,Standard,Odessa,Ector County,Texas,TX
34625,79763,Standard,Odessa,Ector County,Texas,TX
34626,79764,Standard,Odessa,Ector County,Texas,TX
34627,79765,Standard,Odessa,Ector County,Texas,TX
34628,79766,Standard,Odessa,Ector County,Texas,TX
34629,79768,PO Box,Odessa,Ector County,Texas,TX
34630,79769,PO Box,Odessa,Ector County,Texas,TX
34631,79770,PO Box,Orla,Reeves County,Texas,TX
34632,79772,Standard,Pecos,Reeves County,Texas,TX
34633,79776,PO Box,Penwell,Ector County,Texas,TX
34634,79777,PO Box,Pyote,Ward County,Texas,TX
34635,79778,PO Box,Rankin,Upton County,Texas,TX
34636,79780,PO Box,Saragosa,Reeves County,Texas,TX
34637,79781,PO Box,Sheffield,Pecos County,Texas,TX
34638,79782,Standard,Stanton,Martin County,Texas,TX
34639,79783,Standard,Tarzan,Martin County,Texas,TX
34640,79785,PO Box,Toyah,Reeves County,Texas,TX
34641,79786,PO Box,Toyahvale,Reeves County,Texas,TX
34642,79788,PO Box,Wickett,Ward County,Texas,TX
34643,79789,PO Box,Wink,Winkler County,Texas,TX
34644,79821,Standard,Anthony,El Paso County,Texas,TX
34645,79830,Standard,Alpine,Brewster County,Texas,TX
34646,79831,PO Box,Alpine,Brewster County,Texas,TX
34647,79832,Unique,Alpine,Brewster County,Texas,TX
34648,79834,PO Box,Big Bend National Park,Brewster County,Texas,TX
34649,79835,Standard,Canutillo,El Paso County,Texas,TX
34650,79836,Standard,Clint,El Paso County,Texas,TX
34651,79837,PO Box,Dell City,Hudspeth County,Texas,TX
34652,79838,PO Box,Fabens,El Paso County,Texas,TX
34653,79839,Standard,Fort Hancock,Hudspeth County,Texas,TX
34654,79842,PO Box,Marathon,Brewster County,Texas,TX
34655,79843,Standard,Marfa,Presidio County,Texas,TX
34656,79845,Standard,Presidio,Presidio County,Texas,TX
34657,79846,PO Box,Redford,Presidio County,Texas,TX
34658,79847,Standard,Salt Flat,Hudspeth County,Texas,TX
34659,79848,PO Box,Sanderson,Terrell County,Texas,TX
34660,79849,Standard,San Elizario,El Paso County,Texas,TX
34661,79851,PO Box,Sierra Blanca,Hudspeth County,Texas,TX
34662,79852,Standard,Terlingua,Brewster County,Texas,TX
34663,79853,PO Box,Tornillo,El Paso County,Texas,TX
34664,79854,Standard,Valentine,Jeff Davis County,Texas,TX
34665,79855,PO Box,Van Horn,Culberson County,Texas,TX
34666,79901,Standard,El Paso,El Paso County,Texas,TX
34667,79902,Standard,El Paso,El Paso County,Texas,TX
34668,79903,Standard,El Paso,El Paso County,Texas,TX
34669,79904,Standard,El Paso,El Paso County,Texas,TX
34670,79905,Standard,El Paso,El Paso County,Texas,TX
34671,79906,Standard,El Paso,El Paso County,Texas,TX
34672,79907,Standard,El Paso,El Paso County,Texas,TX
34673,79908,Standard,El Paso,El Paso County,Texas,TX
34674,79910,Standard,El Paso,El Paso County,Texas,TX
34675,79911,Standard,El Paso,El Paso County,Texas,TX
34676,79912,Standard,El Paso,El Paso County,Texas,TX
34677,79913,PO Box,El Paso,El Paso County,Texas,TX
34678,79914,PO Box,El Paso,El Paso County,Texas,TX
34679,79915,Standard,El Paso,El Paso County,Texas,TX
34680,79916,Standard,Fort Bliss,El Paso County,Texas,TX
34681,79917,PO Box,El Paso,El Paso County,Texas,TX
34682,79918,Standard,Fort Bliss,El Paso County,Texas,TX
34683,79920,PO Box,El Paso,El Paso County,Texas,TX
34684,79922,Standard,El Paso,El Paso County,Texas,TX
34685,79923,PO Box,El Paso,El Paso County,Texas,TX
34686,79924,Standard,El Paso,El Paso County,Texas,TX
34687,79925,Standard,El Paso,El Paso County,Texas,TX
34688,79926,PO Box,El Paso,El Paso County,Texas,TX
34689,79927,Standard,El Paso,El Paso County,Texas,TX
34690,79928,Standard,El Paso,El Paso County,Texas,TX
34691,79929,PO Box,El Paso,El Paso County,Texas,TX
34692,79930,Standard,El Paso,El Paso County,Texas,TX
34693,79931,PO Box,El Paso,El Paso County,Texas,TX
34694,79932,Standard,El Paso,El Paso County,Texas,TX
34695,79934,Standard,El Paso,El Paso County,Texas,TX
34696,79935,Standard,El Paso,El Paso County,Texas,TX
34697,79936,Standard,El Paso,El Paso County,Texas,TX
34698,79937,PO Box,El Paso,El Paso County,Texas,TX
34699,79938,Standard,El Paso,El Paso County,Texas,TX
34700,79940,PO Box,El Paso,El Paso County,Texas,TX
34701,79941,PO Box,El Paso,El Paso County,Texas,TX
34702,79942,PO Box,El Paso,Crockett County,Texas,TX
34703,79943,PO Box,El Paso,El Paso County,Texas,TX
34704,79944,PO Box,El Paso,El Paso County,Texas,TX
34705,79945,PO Box,El Paso,El Paso County,Texas,TX
34706,79946,PO Box,El Paso,El Paso County,Texas,TX
34707,79947,PO Box,El Paso,El Paso County,Texas,TX
34708,79948,PO Box,El Paso,El Paso County,Texas,TX
34709,79949,PO Box,El Paso,El Paso County,Texas,TX
34710,79950,PO Box,El Paso,El Paso County,Texas,TX
34711,79951,PO Box,El Paso,El Paso County,Texas,TX
34712,79952,PO Box,El Paso,El Paso County,Texas,TX
34713,79953,PO Box,El Paso,El Paso County,Texas,TX
34714,79954,PO Box,El Paso,El Paso County,Texas,TX
34715,79955,PO Box,El Paso,El Paso County,Texas,TX
34716,79958,Unique,El Paso,El Paso County,Texas,TX
34717,79960,Unique,El Paso,El Paso County,Texas,TX
34718,79961,Unique,El Paso,El Paso County,Texas,TX
34719,79968,Unique,El Paso,El Paso County,Texas,TX
34720,79976,Unique,El Paso,El Paso County,Texas,TX
34721,79978,Unique,El Paso,El Paso County,Texas,TX
34722,79980,Unique,El Paso,El Paso County,Texas,TX
34723,79990,PO Box,El Paso,El Paso County,Texas,TX
34724,79995,PO Box,El Paso,El Paso County,Texas,TX
34725,79996,PO Box,El Paso,El Paso County,Texas,TX
34726,79997,PO Box,El Paso,El Paso County,Texas,TX
34727,79998,PO Box,El Paso,El Paso County,Texas,TX
34728,79999,PO Box,El Paso,El Paso County,Texas,TX
34729,80001,PO Box,Arvada,Jefferson County,Colorado,CO
34730,80002,Standard,Arvada,Jefferson County,Colorado,CO
34731,80003,Standard,Arvada,Jefferson County,Colorado,CO
34732,80004,Standard,Arvada,Jefferson County,Colorado,CO
34733,80005,Standard,Arvada,Jefferson County,Colorado,CO
34734,80006,PO Box,Arvada,Jefferson County,Colorado,CO
34735,80007,Standard,Arvada,Jefferson County,Colorado,CO
34736,80010,Standard,Aurora,Arapahoe County,Colorado,CO
34737,80011,Standard,Aurora,Arapahoe County,Colorado,CO
34738,80012,Standard,Aurora,Arapahoe County,Colorado,CO
34739,80013,Standard,Aurora,Arapahoe County,Colorado,CO
34740,80014,Standard,Aurora,Arapahoe County,Colorado,CO
34741,80015,Standard,Aurora,Arapahoe County,Colorado,CO
34742,80016,Standard,Aurora,Arapahoe County,Colorado,CO
34743,80017,Standard,Aurora,Arapahoe County,Colorado,CO
34744,80018,Standard,Aurora,Arapahoe County,Colorado,CO
34745,80019,Standard,Aurora,Adams County,Colorado,CO
34746,80020,Standard,Broomfield,Broomfield County,Colorado,CO
34747,80021,Standard,Broomfield,Jefferson County,Colorado,CO
34748,80022,Standard,Commerce City,Adams County,Colorado,CO
34749,80023,Standard,Broomfield,Broomfield County,Colorado,CO
34750,80024,PO Box,Dupont,Adams County,Colorado,CO
34751,80025,PO Box,Eldorado Springs,Boulder County,Colorado,CO
34752,80026,Standard,Lafayette,Boulder County,Colorado,CO
34753,80027,Standard,Louisville,Boulder County,Colorado,CO
34754,80028,Unique,Louisville,Boulder County,Colorado,CO
34755,80030,Standard,Westminster,Adams County,Colorado,CO
34756,80031,Standard,Westminster,Adams County,Colorado,CO
34757,80033,Standard,Wheat Ridge,Jefferson County,Colorado,CO
34758,80034,PO Box,Wheat Ridge,Jefferson County,Colorado,CO
34759,80035,PO Box,Westminster,Jefferson County,Colorado,CO
34760,80036,PO Box,Westminster,Jefferson County,Colorado,CO
34761,80037,PO Box,Commerce City,Adams County,Colorado,CO
34762,80038,PO Box,Broomfield,Broomfield County,Colorado,CO
34763,80040,PO Box,Aurora,Arapahoe County,Colorado,CO
34764,80041,PO Box,Aurora,Arapahoe County,Colorado,CO
34765,80042,PO Box,Aurora,Arapahoe County,Colorado,CO
34766,80044,PO Box,Aurora,Arapahoe County,Colorado,CO
34767,80045,Standard,Aurora,Adams County,Colorado,CO
34768,80046,PO Box,Aurora,Arapahoe County,Colorado,CO
34769,80047,Standard,Aurora,Arapahoe County,Colorado,CO
34770,80101,Standard,Agate,Elbert County,Colorado,CO
34771,80102,Standard,Bennett,Adams County,Colorado,CO
34772,80103,Standard,Byers,Arapahoe County,Colorado,CO
34773,80104,Standard,Castle Rock,Douglas County,Colorado,CO
34774,80105,Standard,Deer Trail,Arapahoe County,Colorado,CO
34775,80106,Standard,Elbert,El Paso County,Colorado,CO
34776,80107,Standard,Elizabeth,Elbert County,Colorado,CO
34777,80108,Standard,Castle Rock,Douglas County,Colorado,CO
34778,80109,Standard,Castle Rock,Douglas County,Colorado,CO
34779,80110,Standard,Englewood,Arapahoe County,Colorado,CO
34780,80111,Standard,Englewood,Arapahoe County,Colorado,CO
34781,80112,Standard,Englewood,Arapahoe County,Colorado,CO
34782,80113,Standard,Englewood,Arapahoe County,Colorado,CO
34783,80116,Standard,Franktown,Douglas County,Colorado,CO
34784,80117,Standard,Kiowa,Elbert County,Colorado,CO
34785,80118,Standard,Larkspur,Douglas County,Colorado,CO
34786,80120,Standard,Littleton,Arapahoe County,Colorado,CO
34787,80121,Standard,Littleton,Arapahoe County,Colorado,CO
34788,80122,Standard,Littleton,Arapahoe County,Colorado,CO
34789,80123,Standard,Littleton,Jefferson County,Colorado,CO
34790,80124,Standard,Lone Tree,Douglas County,Colorado,CO
34791,80125,Standard,Littleton,Douglas County,Colorado,CO
34792,80126,Standard,Littleton,Douglas County,Colorado,CO
34793,80127,Standard,Littleton,Jefferson County,Colorado,CO
34794,80128,Standard,Littleton,Jefferson County,Colorado,CO
34795,80129,Standard,Littleton,Douglas County,Colorado,CO
34796,80130,Standard,Littleton,Douglas County,Colorado,CO
34797,80131,PO Box,Louviers,Douglas County,Colorado,CO
34798,80132,Standard,Monument,El Paso County,Colorado,CO
34799,80133,Standard,Palmer Lake,El Paso County,Colorado,CO
34800,80134,Standard,Parker,Douglas County,Colorado,CO
34801,80135,Standard,Sedalia,Douglas County,Colorado,CO
34802,80136,Standard,Strasburg,Adams County,Colorado,CO
34803,80137,Standard,Watkins,Arapahoe County,Colorado,CO
34804,80138,Standard,Parker,Douglas County,Colorado,CO
34805,80150,PO Box,Englewood,Arapahoe County,Colorado,CO
34806,80151,PO Box,Englewood,Arapahoe County,Colorado,CO
34807,80155,PO Box,Englewood,Arapahoe County,Colorado,CO
34808,80160,PO Box,Littleton,Arapahoe County,Colorado,CO
34809,80161,PO Box,Littleton,Arapahoe County,Colorado,CO
34810,80162,PO Box,Littleton,Arapahoe County,Colorado,CO
34811,80163,PO Box,Littleton,Arapahoe County,Colorado,CO
34812,80165,Unique,Littleton,Arapahoe County,Colorado,CO
34813,80166,Unique,Littleton,Arapahoe County,Colorado,CO
34814,80201,PO Box,Denver,Denver County,Colorado,CO
34815,80202,Standard,Denver,Denver County,Colorado,CO
34816,80203,Standard,Denver,Denver County,Colorado,CO
34817,80204,Standard,Denver,Denver County,Colorado,CO
34818,80205,Standard,Denver,Denver County,Colorado,CO
34819,80206,Standard,Denver,Denver County,Colorado,CO
34820,80207,Standard,Denver,Denver County,Colorado,CO
34821,80208,Unique,Denver,Denver County,Colorado,CO
34822,80209,Standard,Denver,Denver County,Colorado,CO
34823,80210,Standard,Denver,Denver County,Colorado,CO
34824,80211,Standard,Denver,Denver County,Colorado,CO
34825,80212,Standard,Denver,Denver County,Colorado,CO
34826,80214,Standard,Denver,Jefferson County,Colorado,CO
34827,80215,Standard,Denver,Jefferson County,Colorado,CO
34828,80216,Standard,Denver,Denver County,Colorado,CO
34829,80217,PO Box,Denver,Denver County,Colorado,CO
34830,80218,Standard,Denver,Denver County,Colorado,CO
34831,80219,Standard,Denver,Denver County,Colorado,CO
34832,80220,Standard,Denver,Denver County,Colorado,CO
34833,80221,Standard,Denver,Adams County,Colorado,CO
34834,80222,Standard,Denver,Denver County,Colorado,CO
